Ana S.,/user_details?userid=Z2Tj4NX7uQ3v0aZZqxCh2w,"Manhattan, NY",3/22/2023,5.0,No comment,https://www.yelp.com/biz/sweetbriar-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kat M.,/user_details?userid=o9dP3SMmz8PtS6dL9hiV0Q,"Albuquerque, NM",2/26/2023,5.0,No comment,https://www.yelp.com/biz/sweetbriar-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Laura L.,/user_details?userid=kxtpPm1-WO2-1_s4qankuA,"New York, NY",2/20/2023,3.0,No comment,https://www.yelp.com/biz/sweetbriar-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lingxiao C.,/user_details?userid=086sC8zvBFglvUPrRGY4-A,"Manhattan, New York, NY",1/14/2023,3.0,No comment,https://www.yelp.com/biz/sweetbriar-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
A K.,/user_details?userid=WAFeByoEIrvW8ZF2YgXZxQ,"New York, NY",4/15/2023,5.0,"Great vibes, welcoming atmosphere, and live music on the weekends. Such a lovely space. A great spot for birthday dinners with a large group of friends or a date night. We'll definitely be back.",https://www.yelp.com/biz/sweetbriar-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mareena P.,/user_details?userid=7lZrT1ihfSaiRUfzMbiBFQ,"New York, NY",1/24/2023,4.0,"Came here during restaurant week- had a 6 pm reservation on a Monday and there were plenty of open seating so walk-ins are probably welcome. It's decorated really cute and I noticed a sign that said they have happy hour Tuesday-Saturday 5-630 which is awesome because the drinks are amazing- highly recommend the American beauty as it's light and refreshing. I got the rigatoni and my friend got the soup- both were delicious. As the main entree, we both ordered the steak and wanted it medium well- the portion was a bit on the smaller side and some of the cut meat pieces were not cooked fully cooked on one side- looked more like medium rare. The brown butter hollandaise sauce made the entree- so creamy and delicious. The strawberry mousse was perfect as well- really ended the whole dinner with the bang.",https://www.yelp.com/biz/sweetbriar-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mackenzie M.,/user_details?userid=TeWC6oYuKbiGG2aVehF6_g,"Austin, TX",4/1/2023,5.0,"We have now gone to Sweetbriar a total of 10-15 times since our first visit when I wrote my Orginal review. This is has become our go-to restaurant in the city. From the warm atmosphere (and top notch staff) to the delicious food and drinks, this place is everything I want from a restaurant.. and more. It always has great vibes (and music), and everyone is so kind and welcoming. Our favorites things on the menu include the cornbread, the spicy mangalitsa pizza, the ribs, and the the burger. All of the starters/sides/desserts are amazing as well.  Nothing on the menu is disappointing. We are obsessed with Sweetbriar and would highly recommend it!",https://www.yelp.com/biz/sweetbriar-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Rachel K.,/user_details?userid=zOaM_-GFKKhGbd_MGlXoCA,"Brooklyn, NY",1/6/2023,4.0,"I want to give 3.5 stars but since it was Christmas Day, 4 it is! Let me start by saying the food was so so delicious, the pictures do not do it justice. Except the dessert, it looked cute but was dry. But it was SO. MUCH. FOOD. It was a fixed menu for Christmas Day and we ended up taking half of it home, which was great as we had dinner for the next day. But it was just a lot of (very tasty) food, too much for two people. The service was really slow but I think it's because it was Christmas and people may have been out sick. There was only one barman making cocktails for the whole restaurant so it was taking forever. It was a nice atmosphere so I will definitely come back to try their regular menu.",https://www.yelp.com/biz/sweetbriar-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michelle R.,/user_details?userid=sjsQMME5wZOvQl9NVy9A-w,"Chicago, IL",1/24/2023,4.0,"First walking into Sweetbriar you are met with a cool atmosphere with a mid century modern look. I actually wished my sister and I had arrived a little before our reservation so we could get a drink in their front lounge. The menu was packed with southern soul food and American Italian dishes. We decided to share the corn bread, margarita woodfire pizza, and the hanger steak. It was the perfect amount of food. The restaurant was really packed and they had a couple of events going on so there was a little delay in our steak coming out. However, it was well worth the wait and I actually prefer the food to be coursed out. The manager still came over and explained the wait and offered another round of drinks on the house. Overall, great food, ambiance, and service!",https://www.yelp.com/biz/sweetbriar-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michaela J.,/user_details?userid=yUik7UH6OaIU41jexVAAMQ,"Douglasville, GA",3/21/2023,5.0,No comment,https://www.yelp.com/biz/sweetbriar-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Rebecca S.,/user_details?userid=DEE028Q1oDya5DwU4M3zSA,"Manhattan, NY",7/24/2022,4.0,No comment,https://www.yelp.com/biz/sweetbriar-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Morgan Y.,/user_details?userid=G9XhNxSoYm5mCMl3z4JBug,"Orlando, FL",2/6/2023,4.0,"NYC restaurant week with my family! I ordered the pasta, steak, and pear dessert! The pasta was so delicious as well. I was hit hesitant with the egg in it, but when you mix it with the sauce, it was the perfect combination. The presentation of the salmon was beautiful, but I liked the steak more! The steak was cooked perfectly and the sauce was good, but a little salty. The pear dessert was so big, like a mini pizza. I couldn't even finish my dessert because I was so full. It was delicious and I can't wait to go back!",https://www.yelp.com/biz/sweetbriar-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sue N.,/user_details?userid=PPzhnFJDzo1-BLIB70Ti-w,"Manhattan, NY",4/9/2023,3.0,"We came here to celebrate my birthday. We're not much wine drinkers, so we came here mainly to eat. Not a ton of hearty food options but we ended up going with a pizza to share, corn bread, and wedges. Wedges were delicious, and the pizza was pretty tasty as well. The frustrating part was that we ordered drinks before even placing our food order, and it wasn't until we finished out ENTIRE meal that the waiter came to tell us ""Oh, it looks like the bartender is behind on making drinks..."" He didn't offer us an alternative and frankly didn't know what I was supposed to do with that information. He later asked if we wanted wine, which we denied because we're not wine drinkers. Eventually he came back and offered us complimentary champagne. And ironically right when we were about to leave our drink order arrived (we weren't charged for this either.) I'm glad it was no charge because I really did not enjoy the drinks at all. We probably won't be returning here.",https://www.yelp.com/biz/sweetbriar-new-york-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
