Lourdes C.,/user_details?userid=XaEml9bb5zQtO1iaMjvmww,"New York, NY",2/24/2023,3.0,Food was just okay. Nothing stood out other than the guacamole!  Expensive for the eats and service. We had to ask several times to refill water.  Not a fan.,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tom F.,/user_details?userid=wVCbxT-CEal9kN_OvTrSrg,"New York, NY",1/10/2023,5.0,No comment,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Srini V.,/user_details?userid=JapsODq2leyIn5JTgjOvkQ,"Manhattan, NY",3/30/2023,3.0,No comment,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sarah R.,/user_details?userid=L-ONxxiLSPoTNi5K1y55yQ,"Ridgewood, NY",3/21/2023,4.0,No comment,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Eduardo M.,/user_details?userid=YSeNWBziPw-zpAsrp2T-rw,"Woodside, NY",1/31/2023,4.0,No comment,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mizan R.,/user_details?userid=NoynuFKqon0eZW3AwdWfxA,"Bronx, NY",12/26/2022,4.0,No comment,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jose H.,/user_details?userid=r9rR4mI1dobmxRLwv0LJSQ,"Glendale, NY",3/19/2023,5.0,"I love Fonda it's one of my favorite places in the city, the Chef Santibañes is one of the best chefs ever, thank you chef for all the delicious Dodd you have created for all of us",https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Gabe O.,/user_details?userid=9iZgYFf9iEgQ6qcOlWO2YA,"New York, NY",10/1/2022,4.0,No comment,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sucheta B.,/user_details?userid=QlPh3aeQ6fW4HLCKnh255g,"New York, NY",5/28/2022,5.0,No comment,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kay M.,/user_details?userid=PKCSF30gHVhHEEpnCLFX1A,"Maspeth, NY",11/5/2022,5.0,Amazing!! So much flavor in every bite. Very authentic Mexican food. Also the mojitos are delicious.,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ebony H.,/user_details?userid=3N8ggLnG1ILdxHX1N5-4kw,"Harlem, New York, NY",1/21/2023,4.0,Fonda was awesome. Went in a Saturday with a few friends and we caught happy hour!! Bartender was super friendly and ambiance was so cute!! Definitely coming back!,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Doug M.,/user_details?userid=sJy-UsIJRGXKIPBK3zwn4Q,"San Francisco, CA",7/22/2022,4.0,No comment,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Marilyn S.,/user_details?userid=fzbKI3hxYuRMTiSHtrp5Cg,"TriBeCa, Manhattan, NY",11/12/2022,5.0,"Excellent, authentic Mexican food! Definitely will be my go to! Very pretty also, and great service!",https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
LGMom L.,/user_details?userid=vVLMxRqPIkJJaJaDNmIJQg,"Los Gatos, CA",10/4/2022,5.0,Great service and delicious authentic cuisine. I have been a few times and enjoyed the duck dish as well as carnitas tacos. Beautiful food. Great tequila selection and the ambiance is 100% downtown Tribeca.,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Evan K.,/user_details?userid=5EdSZWMN7vBpYsg5HvtlAA,"New York, NY",11/12/2022,5.0,No comment,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Rizza W.,/user_details?userid=kbUuMky26hv1gHGP9LXYRg,"San Francisco, CA",5/7/2022,5.0,No comment,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Pura V.,/user_details?userid=FMN6lWOkEi-_KQdla5vGLQ,"Manhattan, NY",2/9/2023,5.0,"Really love this place, the food is always on point and the drinks are great. Fish tacos will be ordered again =)",https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jodyann B.,/user_details?userid=jlihR6Uc2JnZz1DZpMpwuw,"Del Mar, CA",10/25/2022,4.0,Let's start with the good stuff. Place is beautiful. Great for friends and couples. Staff is very attentive. However it was hit or miss with the food. The carne asada tacos were delicious but the enchiladas were just okay. The drinks were lackluster. It may be just what we ordered. I will go back just for the tacos and maybe trying a different drink.,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sandra Y.,/user_details?userid=oI_0nGv0gCJrRd99UukYWQ,"PA, PA",2/3/2023,4.0,"Had dinner here NYE as a group of 4. Atmosphere is great, wasn't crazy crowded or rowdy. Food was  worth coming back for.",https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Brittanie R.,/user_details?userid=CnGYdUVNprtUtoH5uD4Paw,"Manhattan, New York, NY",1/19/2023,5.0,Good food ! Great service ! Great atmosphere overall. Staff is super friendly and down to earth. Would recommend to anyone who is looking for a low key spot with great food and drinks !,https://www.yelp.com/biz/fonda-tribeca-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
