Josh B.,/user_details?userid=JJht-OXkADZeAzNiMK0plQ,"Brooklyn, NY",3/23/2023,5.0,No comment,https://www.yelp.com/biz/no-7-brooklyn-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Marissa S.,/user_details?userid=-q6PQPt4a-Cws-ePsLRBIQ,"Brooklyn, NY",11/19/2022,4.0,"Popped in to the new no 7 on a weeknight this week and overall had a good meal, though I now know exactly what I'd do if I came back. While the cocktail list and cocktails themselves were fine, I'd grab your beer of choice or a classic cocktail and snag a seat at the bar. From there, I'd order the broccoli tacos (they pack a ton of flavor on their own but the add a few dashes of the sauce they'll bring out and it's a flavor explosion) and also a side of fries (as long as you like em McDonalds style). That's it - that's the order. If you absolutely must have a larger meal, I think the fried chicken sandwich was quite tasty. Tried the cheeseburger too but it was very minimalistic and frankly, very rare - didn't taste like much else than... meat. *shrugs*",https://www.yelp.com/biz/no-7-brooklyn-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ang M.,/user_details?userid=FQ2eijhNd6OE1V-zAutR7w,"Brooklyn, NY",7/30/2022,4.0,"I've been waiting for this to open for months.  So cute inside and has a real neighborhood feel.   Really good drinks, wine and beer selection. I did t eat but the menu seems limited which I think is smart since they just opened.   Looking forward to being a regular",https://www.yelp.com/biz/no-7-brooklyn-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sally X.,/user_details?userid=FGbNZ-G-vUTJydkSWwqb2w,"Brooklyn, Brooklyn, NY",1/4/2023,3.0,The burger is the only thing that's good here. Very limited menu. Drinks are mediocre. The chicken sandwich was meh. And french fries just ok.,https://www.yelp.com/biz/no-7-brooklyn-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Anand J.,/user_details?userid=wCZNcZenOZwD6kCToo3HpQ,"Brooklyn, NY",8/8/2022,5.0,"Still as good, if not better than ever. Great wine by the glass list, refreshed menu items (bologna was uniquely delicious), and killer, juicy fried chicken sandwich. Fries still in point!!",https://www.yelp.com/biz/no-7-brooklyn-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Eliza S.,/user_details?userid=weqC4t_LtNyu8PnOmTIZPA,"New York, NY",8/14/2022,5.0,"Welcome back, no. 7! This new/old spot is such a great addition to the neighborhood. We have so many good restaurants on Vanderbilt but have been sorely lacking an unfussy but elevated new American neighborhood spot. This checks all the boxes: food is great but not too pretentious or too expensive, and the cocktails are perfectly mixed. (I almost wept with joy when my watermelon mezcal drink wasn't sweet--why does everyone need to pour a pound of sugar into a watermelon cocktail?! no. 7 gets it.) We had no trouble walking in on a Saturday night but the place was doing brisk business. Super pleased to have them here and hope they're around for another 13+ years.",https://www.yelp.com/biz/no-7-brooklyn-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Keith H.,/user_details?userid=oUvtwqPsvDCxH0DjAbxv2w,"Brooklyn, NY",11/5/2022,2.0,No comment,https://www.yelp.com/biz/no-7-brooklyn-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kara G.,/user_details?userid=A2rwQ8eAUAkSYH2aoar5Ww,"Brooklyn, Brooklyn, NY",10/14/2022,5.0,"This is my favorite restaurant! The food and drinks are always fantastic, and the vibe is a perfect mix of relaxed and elegant. Plus, the staff is amazing!",https://www.yelp.com/biz/no-7-brooklyn-3?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Joe K.,/user_details?userid=UxzN0jC1QnTbbfVsHnMENQ,"New York, NY",3/16/2023,5.0,No comment,https://www.yelp.com/biz/the-office-of-mr-moto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Darrell L.,/user_details?userid=Y5ClYPMIlpHDb3tQ9pTYCg,"Kansas City, MO",3/7/2023,5.0,No comment,https://www.yelp.com/biz/the-office-of-mr-moto-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
